"UTM Source","UTM Medium","UTM Campaign","UTM Content","UTM Term","Конверсия ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Достижения цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Целевые визиты ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Доход по цели ([PRO] Рега на марафон запуск 2 - JS Отправка формы), RUB","Целевые посетители ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Роботность ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Отказы ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Глубина просмотра ([PRO] Рега на марафон запуск 2 - JS Отправка формы)","Время на сайте ([PRO] Рега на марафон запуск 2 - JS Отправка формы)"
"vk","Orange","1030113879","177311807","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:54"
"vk","Orange","1030113879","177311829","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:42"
"vk","Orange","1030113879","177311839","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:02:55"
"vk","Orange","1030113879","177311869","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","6.0","00:01:09"
"vk","Orange","1030113879","177311921","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:25"
"vk","Orange","1030113885","177312027","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:02:20"
"vk","Orange","1030113885","177312032","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:39"
"vk","Orange","1030113885","177312060","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:34"
"vk","Orange","1030113885","177312077","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:39"
"vk","Orange","1030113885","177312097","Не определено","0.5","1","1","0.0","1","0.0","0.0","6.0","00:01:59"
"vk","Orange","1030113885","177312103","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:02:03"
"vk","Orange","1030113885","177312104","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:00:46"
"vk","Orange","1030113885","177312138","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:29:34"
"vk","Orange","1030119588","177404875","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:04:15"
"vk","Orange","1030119588","177404920","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:53"
"vk","Orange","1030120555","177422219","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:01:05"
"vk","Orange","1030120555","177422320","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:08"
"vk","Orange","1030120555","177423217","Не определено","0.25","1","1","0.0","1","0.0","0.0","7.0","00:00:58"
"vk","Orange","1030120724","177426278","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:31"
"vk","Orange","1030120724","177426328","Не определено","1.0","2","1","0.0","1","0.0","0.0","5.0","00:05:00"
"vk","Orange","1030120724","177426332","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:02:11"
"vk","Orange","1030120724","177426344","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:05"
"vk","Orange","1030120724","177427057","Не определено","0.14285714285714285","2","1","0.0","1","0.0","0.0","5.0","00:01:33"
"vk","Orange","1030120724","177427062","Не определено","0.14285714285714285","1","1","0.0","1","0.0","0.0","3.0","00:03:36"
"vk","Orange","1030120724","177427073","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:03:25"
"vk","Orange","1030120724","177427113","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:02:04"
"vk","Orange","1030120724","177427136","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:00:45"
"vk","Orange","post_3","Не определено","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:01:50"
"vk_anna","mp","test","3p2z4_k(k1)","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:02:22"
"vk_focus","target","group","Не определено","Не определено","0.16666666666666663","1","1","0.0","1","0.0","0.0","3.0","00:00:23"
"vk_mar","Не определено","Не определено","Не определено","Не определено","0.09090909090909091","1","1","0.0","1","0.0","0.0","8.0","00:02:00"
"vk_market","Orange","gr_10","t43.4_k40","Не определено","0.16666666666666663","1","1","0.0","1","0.0","0.0","6.0","00:01:20"
"vk_market","Orange","gr_12","t43.4_k40","Не определено","0.16666666666666663","1","1","0.0","1","0.0","0.0","4.0","00:15:43"
"vk_market","Orange","gr_13","t26_k76","Не определено","0.14285714285714285","1","1","0.0","1","0.0","0.0","9.0","00:02:36"
"vk_market","Orange","gr_13","t5_k26.1","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","8.0","00:19:51"
"vk_market","Orange","gr_14","t28.4_k63","Не определено","1.0","1","1","0.0","1","0.0","0.0","6.0","00:01:48"
"vk_market","Orange","gr_18","t28.4_k63","Не определено","0.25","1","1","0.0","1","0.0","0.0","4.0","00:00:49"
"vk_market","Orange","gr_20","t5_k26.1","Не определено","0.1","1","1","0.0","1","0.0","0.0","4.0","00:03:11"
"vk_market","Orange","gr_21","t5_k26.1","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:42"
"vk_market","Orange","gr_22","t24_k46.1","Не определено","0.14285714285714285","1","1","0.0","1","0.0","0.0","5.0","00:05:01"
"vk_market","Orange","gr_23","t5_k26.1","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:02:02"
"vk_market","Orange","gr_24","t26_k76","Не определено","0.09090909090909091","1","1","0.0","1","0.0","0.0","4.0","00:00:28"
"vk_market","Orange","gr_26","t24_k46.1","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:03:30"
"vk_market","Orange","gr_26","t43.4_k40","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:01:16"
"vk_market","Orange","gr_26","t5_k26.1","Не определено","0.25","1","1","0.0","1","0.0","0.0","5.0","00:02:39"
"vk_market","Orange","gr_27","t5_k26.1","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:01:04"
"vk_market","Orange","gr_3","t28.4_k63","Не определено","0.14285714285714285","1","1","0.0","1","0.0","0.0","6.0","00:01:59"
"vk_market","Orange","gr_31","t28.4_k63","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:08"
"vk_market","Orange","gr_31","t5_k26.1","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:26"
"vk_market","Orange","gr_33","t26_k76","Не определено","0.1","1","1","0.0","1","0.0","0.0","4.0","00:01:33"
"vk_market","Orange","gr_33","t28.4_k63","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","3.0","00:02:05"
"vk_market","Orange","gr_38","t57_k34","Не определено","0.2","1","1","0.0","1","0.0","0.0","9.0","00:00:48"
"vk_market","Orange","gr_39","t28.4_k63","Не определено","0.16666666666666663","1","1","0.0","1","0.0","0.0","6.0","00:01:35"
"vk_market","Orange","gr_41","t24_k46.1","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:05"
"vk_market","Orange","gr_45","t26_k76","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:00:52"
"vk_market","Orange","gr_46","t28.4_k63","Не определено","0.5","1","1","0.0","1","0.0","0.0","7.0","00:02:49"
"vk_market","Orange","gr_50","t5_k26.1","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:02:08"
"vk_market","Orange","gr_51","t43.4_k40","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:01:33"
"vk_market","Orange","gr_53","t28.4_k63","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","11.0","00:07:55"
"vk_market","Orange","gr_7","t24_k46.1","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:04"
"vkontakte","lentavideo104","oshibzanim","Не определено","Не определено","0.1111111111111111","1","1","0.0","1","0.0","0.0","4.0","00:04:22"
"vkontakte","lentavideo110","orgprost","Не определено","Не определено","1.0","1","1","0.0","1","0.0","0.0","5.0","00:00:50"
"vkontakte","lentavideo18","ponimnonegov","Не определено","Не определено","0.2","1","1","0.0","1","0.0","0.0","4.0","00:05:17"
"vkontakte","lentavideo92","ponimnegovor","Не определено","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:00:30"
"vkontakte","lentavideo94","vredmult","Не определено","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:00:23"
"vkontakte","lentavideo98","gopek","Не определено","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","5.0","00:00:57"
"vkontakte","vkklip36","sosobra","Не определено","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","2.0","00:00:11"
"vkrb","adr","group","Не определено","1V","0.5","1","1","0.0","1","0.0","0.0","5.0","00:16:21"
"vk…","Не определено","Не определено","Не определено","Не определено","0.1","1","1","0.0","1","0.0","0.0","4.0","00:01:23"
"yandex_ilvina","cpc","107644242","15861952846","---autotargeting","0.1111111111111111","1","1","0.0","1","0.0","0.0","4.0","00:01:03"
"yandex_ilvina","cpc","107644242","15861952848","---autotargeting","0.03225806451612903","1","1","0.0","1","0.0","0.0","5.0","00:00:56"
"yandex_ilvina","cpc","107644242","15861952863","---autotargeting","0.05263157894736842","1","1","0.0","1","0.0","0.0","4.0","00:03:01"
"yandex_ilvina","cpc","107806482","15876620187","запускаем речь у неговорящих","0.09090909090909091","1","1","0.0","1","0.0","0.0","8.0","00:02:47"
"yandex_ilvina","cpc","107806482","15876620187","запускаем речь у неговорящих детей","0.08333333333333331","1","1","0.0","1","0.0","0.0","4.0","00:00:19"
"yandex_ilvina","cpc","107806482","15876620187","игры запускающие речь","0.1","1","1","0.0","1","0.0","0.0","7.0","00:01:42"
"yandex_ilvina","cpc","107806482","15876620187","как быстро запустить речь у ребенка","0.14285714285714285","1","1","0.0","1","0.0","0.0","5.0","00:01:20"
"yandex_ilvina","cpc","107806482","15876620187","как в домашних условиях запустить ребенку речь","0.125","1","1","0.0","1","0.0","0.0","3.0","00:03:06"
"yandex_ilvina","cpc","107806482","15876620187","как запустить речь 2 3 года","0.1","1","1","0.0","1","0.0","0.0","9.0","00:03:05"
"yandex_ilvina","cpc","107806482","15876620187","как запустить речь в 1.5 года","0.06666666666666667","1","1","0.0","1","0.0","0.0","4.0","00:02:22"
"yandex_ilvina","cpc","107806482","15876620187","как запустить речь в 3 года","0.1111111111111111","1","1","0.0","1","0.0","0.0","8.0","00:02:04"
"yandex_ilvina","cpc","107806482","15876620187","как запустить речь у ребенка","0.16666666666666663","1","1","0.0","1","0.0","0.0","4.0","00:13:18"
"yandex_ilvina","cpc","107806482","15876620187","как запустить речь у ребенка 1.5","0.05263157894736842","1","1","0.0","1","0.0","0.0","6.0","00:07:07"
"yandex_ilvina","cpc","107806482","15876620187","как запустить речь у ребенка 2 года","0.14285714285714285","1","1","0.0","1","0.0","0.0","3.0","00:00:31"
"yandex_ilvina","cpc","107806482","15876620187","как запустить речь у ребенка 3 года","0.09090909090909091","1","1","0.0","1","0.0","0.0","4.0","00:01:18"
"yandex_ilvina","cpc","107806482","15876620191","как запустить речь у ребенка 2 года","1.0","1","1","0.0","1","0.0","0.0","4.0","00:05:58"
"yandex_ilvina","cpc","108204890","15915206285","---autotargeting","0.14285714285714285","1","1","0.0","1","0.0","0.0","7.0","00:04:30"
"yandex_ilvina","cpc","108463109","15937789786","---autotargeting","0.047619047619047616","1","1","0.0","1","0.0","0.0","4.0","00:01:57"
"yandex_ilvina","cpc","108463109","15937789790","---autotargeting","0.034482758620689655","1","1","0.0","1","0.0","0.0","5.0","00:02:54"
"yandex_ilvina","cpc","108463109","15937789791","---autotargeting","0.07142857142857142","1","1","0.0","1","0.0","0.0","5.0","00:01:19"
"yandex_ilvina","cpc","{campaign_id}","{ad_id}","{keyword}","0.5","1","1","0.0","1","0.0","0.0","9.0","00:06:25"
"youtube","Video104","priuchkgorsh","Не определено","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:00:35"
"youtube","Video105","vredmultnew","Не определено","Не определено","0.2","1","1","0.0","1","0.0","0.0","3.0","00:02:35"
"youtube","Video114","pishizb","Не определено","Не определено","0.16666666666666663","1","1","0.0","1","0.0","0.0","5.0","00:01:02"
"youtube","Video125","svazgorsh","Не определено","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:05:17"
"youtube","Video127","4uslov","Не определено","Не определено","0.25","1","1","0.0","1","0.0","0.0","6.0","00:02:39"
"youtube","Video132","rechmotor","Не определено","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","3.0","00:00:59"
"youtube","Video134","ukazzest","Не определено","Не определено","1.0","1","1","0.0","1","0.0","0.0","3.0","00:01:27"
"youtube","Video146","razigry57","Не определено","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:49"
"youtube","Video21","slov","Не определено","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:02:08"
"youtube","Video22","vosp","Не определено","Не определено","0.5","1","1","0.0","1","0.0","0.0","2.0","00:00:31"
"youtube","Video27","rebplach","Не определено","Не определено","1.0","1","1","0.0","1","0.0","0.0","7.0","00:01:53"
"youtube","Video37","razv23","Не определено","Не определено","0.5","1","1","0.0","1","0.0","0.0","3.0","00:03:36"
"youtube","Video38","sredom","Не определено","Не определено","0.2","1","1","0.0","1","0.0","0.0","2.0","00:00:38"
"youtube","Video43","raspigr","Не определено","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:01:09"
"youtube","Video45","otstal","Не определено","Не определено","0.33333333333333326","1","1","0.0","1","0.0","0.0","4.0","00:00:36"
"youtube","Video62","polevpoved","Не определено","Не определено","0.25","1","1","0.0","1","0.0","0.0","6.0","00:01:53"
"youtube","Video69","fizraz1god","Не определено","Не определено","1.0","1","1","0.0","1","0.0","0.0","4.0","00:03:21"
"youtube","Video71","razvivigr","Не определено","Не определено","0.14285714285714285","1","1","0.0","1","0.0","0.0","2.0","00:01:05"
"youtube","Video74","krupmotor","Не определено","Не определено","0.5","1","1","0.0","1","0.0","0.0","4.0","00:01:35"
"youtube","Video76","igrotgoda","Не определено","Не определено","0.125","1","1","0.0","1","0.0","0.0","3.0","00:01:08"
